Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term,Loan_Status,Loan_Start_Date,Loan_Type,Property_Value,Down_Payment
391,42822,145305,8.56,25,Closed,2023-05-08,Variable,168094,62148
392,6284,226540,6.36,20,Closed,2020-07-08,Fixed,205259,85814
393,5105,214172,8.13,30,Defaulted,2023-12-29,Fixed,551913,69541
394,12274,462116,4.79,25,Closed,2021-02-21,Variable,372435,20487
395,49648,239381,8.27,20,Closed,2021-09-19,Variable,295627,67039
396,1098,449941,6.59,25,Closed,2022-07-04,Fixed,336109,94986
397,6612,338696,7.39,25,Closed,2022-11-14,Variable,426835,78884
398,17054,63382,8.92,25,Active,2019-04-02,Variable,744590,59494
399,8047,303878,4.87,20,Closed,2020-06-20,Fixed,322615,74196
400,20892,392131,9.85,15,Closed,2021-11-10,Fixed,579542,95154
401,32853,76816,8.88,20,Closed,2022-11-01,Fixed,365922,40431
402,26262,291418,4.53,20,Closed,2020-02-13,Variable,516689,84898
403,35704,54575,7.68,20,Closed,2020-10-12,Fixed,331913,85538
404,40830,463190,8.19,15,Active,2023-05-16,Variable,491627,54275
405,26982,335769,5.46,25,Closed,2021-02-15,Fixed,470802,12291
406,19759,232685,8.64,15,Closed,2024-07-18,Variable,511882,58196
407,30398,242375,6.26,25,Closed,2020-03-21,Fixed,641034,92113
408,7594,323109,7.77,25,Defaulted,2023-11-19,Variable,596590,17989
409,40812,169173,3.79,20,Defaulted,2023-03-29,Variable,447172,94460
410,9771,60108,4.24,15,Closed,2020-01-07,Fixed,787550,35671
411,12718,418386,6.21,15,Closed,2020-02-12,Variable,710437,94529
412,15829,294483,3.06,15,Closed,2022-12-25,Fixed,559470,46768
413,30034,488184,6.54,30,Closed,2021-08-19,Fixed,566151,76219
414,8691,89356,8.51,20,Closed,2023-12-03,Fixed,349133,26019
415,30355,302947,2.75,30,Closed,2022-04-16,Variable,471926,92832
416,6558,226471,2.54,25,Active,2019-10-05,Fixed,651669,70165
417,7956,463994,8.67,25,Closed,2021-06-10,Variable,220427,88166
418,43622,362361,6.7,20,Closed,2020-09-16,Fixed,243416,16511
419,25023,248360,3.76,30,Closed,2021-04-25,Fixed,521856,73794
420,34283,69923,8.94,20,Active,2019-04-21,Variable,568967,89500
421,33262,345302,9.03,15,Closed,2022-06-25,Fixed,497328,60869
422,46732,,9.7,25,Active,2025-02-20,Fixed,748295,91165
423,13633,142249,5.91,25,Active,2023-03-22,Variable,616084,55652
424,9762,249477,7,25,Active,2019-03-05,Fixed,338563,58421
425,35351,293234,4.52,30,Closed,2022-05-12,Variable,621992,63051
426,41741,286761,8.84,25,Closed,2022-04-20,Fixed,558965,65907
427,15928,307480,10.09,25,Defaulted,2019-11-26,Fixed,114094,52572
428,31282,464263,6.87,30,Closed,2020-08-25,Variable,453386,97568
429,49279,231325,7.41,25,Defaulted,2023-10-28,Variable,260049,27231
430,11676,442198,8.77,25,Active,2024-01-14,Fixed,252690,84514
431,32305,426347,4.85,15,Defaulted,2019-02-14,Fixed,768642,96629
432,31884,235475,7.12,15,Defaulted,2024-06-17,Fixed,236272,9609
433,46734,54992,8.16,20,Closed,2021-10-01,Fixed,198183,22154
434,34124,94997,4.17,30,Closed,2023-10-03,Variable,767835,80715
435,30312,201162,9.97,25,Defaulted,2024-09-14,Fixed,362725,94816
436,30564,271561,9.29,30,Closed,2024-05-18,Variable,343669,96107
437,17041,494154,2.83,25,Active,2019-10-17,Fixed,229051,77995
438,25003,116045,9.87,20,Closed,2021-04-24,Fixed,273786,6920
439,30351,452581,6.75,20,Closed,2021-05-17,Variable,701440,74647
440,14872,275883,9.34,30,Closed,2024-09-13,Fixed,618591,32962
441,5367,480981,4.63,15,Closed,2021-11-05,Variable,762901,66074
442,24180,477920,6.48,20,Active,2019-05-25,Fixed,602822,24989
443,32526,290800,8.8,25,Defaulted,2019-03-13,Fixed,554138,13044
444,4403,152504,9.07,25,Active,2023-02-19,Fixed,420599,74457
445,32635,289850,3.25,15,Active,2024-09-20,Fixed,624497,34513
446,20823,398455,7.72,25,Closed,2024-04-21,Fixed,604062,48064
447,23265,331548,6.22,20,Defaulted,2024-03-18,Fixed,500852,83559
448,37484,460757,8.98,15,Closed,2019-03-08,Fixed,531530,37838
449,43957,370748,5.58,15,Closed,2023-07-28,Fixed,706954,76108
450,29384,427896,8,30,Closed,2020-09-04,Fixed,418658,46825
451,21740,268858,9.76,25,Closed,2021-08-10,Fixed,620301,37748
452,16122,75894,8.69,25,Active,2023-05-20,Variable,129679,16723
453,33873,,3.81,15,Active,2023-08-23,Fixed,193016,94384
454,40007,392018,5.47,20,Active,2019-06-22,Fixed,655796,52810
455,29935,343715,8.27,15,Closed,2021-08-29,Variable,782760,79153
456,21081,179983,9.84,25,Active,2023-10-02,Fixed,244353,9334
457,3079,449336,2.58,20,Active,2024-02-06,Fixed,243695,37825
458,22716,52566,4.25,15,Closed,2022-02-15,Fixed,363721,17637
459,48547,311150,4.44,15,Closed,2020-11-01,Fixed,332173,27470
460,42343,469240,8.9,25,Active,2024-07-31,Fixed,768515,95712
461,16421,290313,7.78,15,Closed,2021-12-23,Variable,153313,36634
462,14555,393117,8.01,20,Closed,2019-02-26,Fixed,435411,50445
463,24044,73090,6.32,20,Closed,2022-06-22,Variable,382955,68827
464,12054,133276,9.17,25,Unknown,2024-01-12,Variable,431410,72558
465,35149,211104,4.16,15,Closed,2022-05-04,Fixed,594633,9695
466,13927,177300,4.83,25,Closed,2021-06-13,Fixed,414202,21077
467,44106,353595,7.08,20,Closed,2020-08-15,Fixed,216978,78065
468,34771,131154,7.43,25,Closed,2023-05-13,Fixed,204632,61775
469,36409,348392,10.36,15,Closed,2022-08-10,Fixed,743636,75332
470,41850,335189,8.84,15,Closed,2019-06-13,Variable,295798,90017
471,5971,428972,6.05,25,Closed,2021-07-02,Fixed,770039,14174
472,15328,256382,5.29,25,Closed,2019-01-03,Variable,167158,62334
473,7800,457052,7.47,15,Closed,2020-06-23,Fixed,767700,43806
474,37881,356119,6.21,25,Closed,2021-06-06,Fixed,747334,8685
475,7557,343606,9.6,25,Closed,2022-04-04,Variable,653391,94669
476,22156,149411,7.75,20,Closed,2019-03-27,Variable,767480,79266
477,16436,394962,9.18,25,Active,2023-02-22,Fixed,343328,48605
478,7169,235356,5.82,15,Defaulted,2019-08-10,Fixed,110412,77300
479,24042,363707,8.75,15,Active,2023-01-23,Fixed,168277,70339
480,17723,76185,6.5,20,Closed,2021-05-11,Variable,487151,89382
481,33555,361247,3.88,20,Closed,2020-08-24,Variable,270643,67115
482,13581,,6.72,15,Closed,2024-01-31,Variable,759687,33531
483,2731,489808,2.6,30,Active,2023-11-03,Variable,306444,90084
484,22383,478612,4.86,20,Closed,2023-09-03,Variable,238111,82938
485,9858,219018,3.58,20,Closed,2022-03-29,Variable,469188,60913
486,2750,301418,2.66,20,Active,2019-11-07,Fixed,330300,73696
487,49345,426909,6.85,25,Closed,2020-12-26,Fixed,713687,63352
488,16516,69819,3.73,25,Defaulted,2019-10-14,Variable,181558,39764
489,20005,421810,10.33,15,Defaulted,2024-01-20,Variable,585719,82809
490,6378,81948,9.14,30,Closed,2020-05-13,Fixed,139198,99280
491,24257,271869,3.87,25,Defaulted,2019-09-09,Variable,543935,37630
492,34290,202661,2.84,20,Closed,2020-06-07,Variable,110263,98957
493,12544,423649,9.99,25,Closed,2024-03-22,Fixed,777766,71391
494,7002,168747,4.53,30,Closed,2020-04-12,Fixed,668687,40566
495,25296,441160,7.67,15,Closed,2021-05-03,Variable,133585,57580
496,41524,442135,5.08,15,Closed,2021-12-09,Variable,204858,70705
497,8983,440198,5.87,20,Closed,2019-04-14,Variable,549879,44375
498,36185,314942,9.14,25,Active,2024-05-31,Variable,451477,9856
499,42742,322075,9.96,25,Closed,2021-12-14,Variable,686152,38418
500,47146,441285,9.84,30,Active,2024-07-11,Fixed,131761,41802
501,44818,63058,10.34,30,Closed,2022-10-30,Fixed,104384,37113
502,10052,52769,7.18,15,Closed,2021-10-09,Variable,226341,39136
503,19185,471822,10,30,Active,2024-09-19,Variable,657577,25223
504,24370,118081,3.31,25,Defaulted,2024-11-06,Fixed,336820,27323
505,42175,469137,10.32,30,Closed,2019-05-16,Variable,576432,15654
506,29715,448335,6.49,30,Closed,2020-05-09,Variable,606003,87357
507,13491,431779,5.12,15,Active,2019-11-02,Fixed,206863,44864
508,41439,495081,3.47,30,Defaulted,2024-09-07,Variable,754410,87881
509,20088,440364,4.78,30,Active,2024-01-11,Fixed,291025,32243
510,5320,409771,8.63,15,Closed,2021-11-17,Variable,464714,66022
511,32045,140282,9.36,30,Defaulted,2024-02-15,Fixed,740908,6908
512,49888,443048,6.75,25,Active,2023-04-14,Fixed,152059,73392
513,38567,259413,9.55,15,Active,2024-07-02,Variable,325459,77613
514,44418,287061,5.74,20,Closed,2020-10-28,Variable,112409,54464
515,25529,426593,5.49,25,Active,2019-08-27,Variable,255223,22162
516,2108,230208,7.78,30,Closed,2020-05-09,Fixed,160689,42173
517,37345,492711,6.5,15,Closed,2021-02-09,Variable,268427,99583
518,20319,432000,9.85,25,Closed,2024-11-18,Fixed,385538,52539
519,37004,433442,9.07,25,Closed,2019-07-10,Variable,552727,64420
520,21115,191841,10.03,30,Closed,2021-12-21,Variable,306195,29984
521,37635,242563,7.14,30,Defaulted,2024-05-13,Fixed,526837,39101
522,49306,292646,8.01,20,Active,2024-02-18,Variable,200233,99976
523,46793,327117,9.24,20,Defaulted,2024-02-19,Fixed,777745,67655
524,32020,346742,4.75,25,Closed,2020-10-19,Variable,733901,92144
525,32471,325413,8.88,15,Closed,2021-12-11,Fixed,717426,73472
526,8741,,5.11,30,Closed,2021-02-02,Variable,293713,7729
527,14037,105238,10.37,20,Closed,2021-11-09,Variable,567909,67402
528,15848,479075,5.83,15,Closed,2020-09-13,Fixed,494133,60415
529,22301,473786,8.2,15,Active,2024-10-04,Variable,638999,36792
530,37653,132932,2.69,15,Defaulted,2023-07-18,Fixed,208947,35617
531,43531,193955,9.68,15,Closed,2023-08-28,Fixed,781491,85980
532,22104,226104,8.72,25,Active,2024-05-28,Fixed,352753,10603
533,25495,326591,6.12,20,Closed,2022-05-22,Variable,309292,13943
534,40198,216271,8.79,25,Defaulted,2023-01-03,Variable,505787,32297
535,47629,429445,8.55,25,Closed,2024-08-18,Variable,755675,20031
536,31341,257961,3.44,30,Closed,2020-04-21,Fixed,602612,10686
537,41313,231202,9.81,30,Closed,2021-10-07,Fixed,192376,68354
538,28735,73407,9.04,15,Closed,2021-10-23,Fixed,427175,17434
539,23056,163154,3.92,25,Closed,2019-08-08,Variable,619488,82813
540,26391,55711,6.14,25,Active,2024-10-11,Fixed,380935,70410
541,35755,333252,7.85,15,Defaulted,2019-08-20,Variable,713718,24367
542,10842,283704,5.74,15,Active,2023-05-16,Fixed,640534,57680
543,24382,398669,6.34,15,Defaulted,2023-10-05,Fixed,435367,55550
544,27244,408703,9.31,25,Defaulted,2023-11-20,Fixed,462728,10536
545,25248,378692,3.94,15,Defaulted,2023-06-16,Fixed,536306,15951
546,14656,281219,9.65,30,Closed,2021-07-27,Variable,754792,71062
547,5691,451370,5.71,25,Closed,2022-02-05,Fixed,609480,55660
548,12948,158905,4.47,20,Closed,2021-07-01,Variable,422660,38903
549,3214,339235,4.25,15,Defaulted,2023-12-18,Fixed,122326,74003
550,2936,311007,10.18,25,Closed,2021-08-24,Fixed,729260,96150
551,34180,253185,4.94,25,Closed,2022-03-18,Variable,694867,8084
552,16064,116531,9.83,20,Defaulted,2024-12-31,Variable,222041,63593
553,10164,437158,4.21,25,Defaulted,2019-10-26,Variable,138039,15386
554,49621,331257,2.78,30,Closed,2022-08-29,Fixed,369793,99441
555,18307,250064,4.63,30,Closed,2023-04-16,Variable,682771,74910
556,33195,391350,9.69,30,Closed,2020-12-12,Fixed,331190,33298
557,10903,454402,8.84,25,Closed,2022-04-07,Fixed,203900,81536
558,40589,287090,5.26,20,Closed,2021-12-31,Fixed,524369,42966
559,37576,195355,9.85,30,Closed,2022-01-21,Fixed,277458,27706
560,16447,104951,2.72,25,Closed,2021-04-15,Variable,535853,75905
561,37375,470870,2.91,15,Defaulted,2019-06-01,Fixed,286700,23809
562,49246,234693,5.14,30,Closed,2022-03-06,Fixed,728539,39018
563,13782,366852,4.32,25,Closed,2021-08-25,Fixed,274628,61051
564,44531,294672,5.25,20,Closed,2020-05-04,Variable,503216,92121
565,11683,431845,3.58,30,Active,2023-08-03,Fixed,186422,5510
566,15228,173319,9.77,25,Closed,2023-03-06,Fixed,341346,83512
567,2543,493447,5.73,25,Closed,2020-08-14,Fixed,296675,10924
568,19635,113327,3.94,30,Closed,2021-06-28,Variable,248622,14255
569,39294,492005,9.25,15,Closed,2020-03-01,Fixed,258382,21658
570,9051,227083,5.33,15,Closed,2021-08-02,Fixed,123042,76085
571,235,373798,6.79,20,Defaulted,2023-12-19,Fixed,481814,66751
572,49528,464629,7,25,Active,2025-01-31,Variable,508599,82657
573,14204,68817,8.95,15,Defaulted,2023-11-12,Fixed,203079,45945
574,49874,297416,4.77,15,Defaulted,2023-02-17,Fixed,473599,73154
575,22591,325813,8.19,15,Active,2024-04-30,Fixed,184204,36398
576,41754,254239,6.1,25,Closed,2021-03-20,Fixed,676286,82181
577,49046,258412,6.94,20,Closed,2021-12-09,Fixed,438068,44128
578,42166,400335,9.16,30,Closed,2022-01-06,Variable,202257,42558
579,38667,362277,4.87,30,Closed,2019-06-04,Fixed,566445,53696
580,17032,156384,7.09,15,Active,2019-01-24,Fixed,112713,5230
581,18394,430408,8.91,20,Closed,2021-12-26,Fixed,799735,25622
582,41888,492376,4.76,30,Closed,2019-06-29,Fixed,268544,84218
583,22789,442287,10.06,15,Active,2024-06-18,Fixed,610251,16985
584,11458,149565,3.51,15,Closed,2023-01-12,Fixed,189252,35176
585,34929,76616,2.93,15,Active,2025-01-31,Fixed,498267,33618
586,48567,160306,3.08,25,Closed,2022-08-12,Variable,492082,33834
587,41189,453226,3.31,30,Active,2019-03-25,Variable,137562,5527
588,40840,474595,9.02,15,Closed,2024-10-14,Fixed,432430,80899
589,46257,154313,9.63,20,Closed,2024-12-19,Variable,164653,22087
590,20556,121612,6.91,30,Closed,2023-11-01,Variable,348675,23253
591,15282,351175,8.99,25,Defaulted,2019-04-29,Fixed,201704,24813
592,12632,288454,8.87,20,Closed,2019-04-05,Variable,674800,83029
593,45171,105761,3.77,30,Closed,2022-02-14,Fixed,599744,32122
594,48149,187026,10.45,30,Active,2019-01-15,Variable,476173,80008
595,13988,391149,2.98,15,Closed,2021-10-22,Variable,633274,53061
596,11278,353813,4.36,15,Active,2025-02-09,Variable,340137,90423
597,47410,73633,4.41,25,Closed,2020-06-29,Fixed,283220,27855
598,867,207219,10.35,20,Closed,2022-04-25,Variable,709796,14840
599,28531,252451,10.48,15,Closed,2019-05-31,Fixed,773463,26879
600,25066,241454,7.37,30,Closed,2021-06-28,Fixed,503963,35840
601,32936,415982,6.68,25,Closed,2020-01-19,Fixed,145319,35232
602,10099,185119,5.74,20,Closed,2021-06-28,Variable,611481,44328
603,9587,66941,5.59,25,Closed,2020-07-05,Fixed,735557,8274
604,41109,442132,5.9,15,Active,2024-02-20,Fixed,436219,85344
605,33708,260848,3.93,30,Active,2023-12-08,Fixed,392100,66569
606,20789,,4.81,15,Closed,2020-02-27,Variable,603837,14658
607,43236,141994,6.65,25,Active,2024-05-25,Fixed,173978,98928
608,575,356825,6.17,30,Closed,2022-07-30,Variable,317070,47206
609,2746,479368,4.67,25,Defaulted,2019-01-09,Fixed,506229,63859
610,2430,339053,9.62,20,Closed,2023-08-04,Fixed,242431,7895
611,15391,183650,6.32,15,Closed,2022-04-07,Variable,572032,5684
612,1635,392303,6.19,20,Active,2023-11-23,Fixed,554744,68470
613,8931,325457,3.97,25,Closed,2022-10-18,Variable,447548,11595
614,13235,282887,5.57,20,Active,2019-11-29,Variable,565635,12627
615,2590,494562,7.44,15,Closed,2021-11-22,Fixed,435579,62734
616,45972,252580,9.85,30,Closed,2024-10-23,Fixed,641133,58906
617,19642,123227,3.87,20,Active,2025-02-05,Fixed,683853,68406
618,44800,85766,7.23,30,Closed,2024-07-25,Variable,525565,83165
619,47769,159437,5.48,30,Closed,2020-10-28,Fixed,149640,17604
620,28684,441959,6.79,20,Closed,2020-10-17,Fixed,203619,67304
621,42186,497972,3.34,20,Closed,2021-08-05,Variable,558293,62193
622,26491,179099,2.79,30,Defaulted,2019-10-18,Fixed,462080,19329
623,32564,72570,3.85,15,Closed,2021-08-19,Variable,456844,72556
624,14865,133786,2.67,25,Active,2019-06-22,Fixed,466921,35335
625,18611,,3.55,30,Closed,2023-03-18,Fixed,196325,19812
626,46536,111769,2.71,25,Closed,2023-11-26,Variable,643623,83388
627,14290,267519,3.73,20,Closed,2023-03-07,Variable,312651,11418
628,35217,199950,5.61,20,Closed,2020-11-29,Variable,630049,40661
629,28366,393661,3.08,30,Active,2024-04-03,Variable,133492,35647
630,15105,193461,10.14,25,Closed,2021-05-29,Variable,782490,95156
631,10259,123274,8,15,Defaulted,2024-01-22,Variable,240833,85387
632,9127,493251,3.52,30,Closed,2021-10-30,Fixed,317749,63175
633,6347,,9.62,15,Closed,2023-06-20,Variable,600001,86304
634,7422,257653,3.99,20,Active,2023-05-27,Fixed,256574,45576
635,17009,,5.74,30,Closed,2021-05-12,Fixed,361217,85293
636,18667,274468,9.56,15,Active,2023-12-06,Variable,752814,89006
637,105,146782,5.6,20,Closed,2022-07-06,Fixed,329887,99433
638,23194,233624,4.13,25,Closed,2019-06-21,Variable,356634,93792
639,17316,232342,8.88,20,Closed,2022-07-10,Fixed,376764,84383
640,49500,185129,9.95,20,Defaulted,2019-06-04,Fixed,626168,84323
641,23687,436300,2.99,15,Active,2023-10-11,Fixed,536540,42562
642,34539,115050,3.39,15,Defaulted,2023-08-02,Fixed,518718,24714
643,14683,491414,4.16,20,Closed,2021-06-08,Variable,331022,44174
644,31499,366117,6.72,30,Closed,2020-03-21,Fixed,339835,80971
645,45936,283707,8.96,20,Defaulted,2024-10-19,Variable,348306,7717
646,448,98737,9.92,15,Active,2019-01-09,Variable,400746,19810
647,22308,302129,8.65,25,Closed,2019-08-21,Variable,481755,61338
648,31666,289831,2.61,30,Defaulted,2024-11-23,Fixed,576544,64571
649,48666,260109,9.54,15,Defaulted,2019-01-16,Fixed,209690,71366
650,38812,293272,4.08,15,Active,2019-07-06,Variable,294219,76496
651,14663,400445,8.51,30,Closed,2022-04-12,Fixed,517559,30632
652,7405,342438,5.9,25,Active,2023-08-06,Fixed,226350,87595
653,12344,79629,3.57,20,Closed,2021-12-21,Fixed,706669,45407
654,12912,86866,2.82,30,Active,2025-02-26,Variable,140534,62730
655,77,465727,5.08,20,Closed,2019-04-16,Variable,649689,50653
656,18161,417361,9.1,15,Closed,2021-07-17,Variable,135578,15959
657,46157,322826,7.7,25,Active,2024-07-20,Fixed,551891,98006
658,38777,327635,3.99,15,Defaulted,2024-06-22,Variable,525344,29275
659,10227,383668,2.56,15,Closed,2022-09-13,Fixed,344850,97032
660,8416,96395,6.03,30,Closed,2020-09-04,Fixed,558674,92573
661,30780,102905,5.58,15,Closed,2023-12-12,Fixed,568432,76113
662,10641,50028,7.99,30,Defaulted,2019-03-06,Variable,759881,6087
663,25305,224476,8.35,25,Closed,2022-09-24,Fixed,490656,44598
664,7292,86552,7.15,30,Active,2025-02-26,Fixed,609336,94996
665,45625,235588,4.74,25,Closed,2023-03-27,Variable,431778,38403
666,9308,53194,4,20,Closed,2022-12-28,Fixed,448338,20686
667,45393,144834,8.61,15,Closed,2021-08-31,Fixed,139530,79676
668,4211,220843,6.6,20,Defaulted,2024-12-24,Variable,451542,97089
669,10828,154798,7.17,15,Closed,2023-04-02,Variable,410504,25242
670,21764,141618,6.05,20,Defaulted,2024-04-19,Fixed,299387,80982
671,26829,387204,7.71,15,Active,2024-05-15,Fixed,208890,67839
672,3941,139885,8.67,20,Closed,2020-12-17,Fixed,368283,73034
673,44503,127348,5.86,30,Closed,2023-06-20,Fixed,556393,31099
674,14576,278877,6.44,20,Closed,2022-12-04,Variable,208027,35657
675,43900,96484,10.14,20,Closed,2020-03-08,Fixed,608618,12673
676,48291,300970,8.03,20,Active,2023-03-31,Variable,107984,49856
677,35783,396608,8.49,25,Closed,2021-02-06,Variable,550655,6446
678,2772,147485,9.72,30,Active,2025-02-24,Fixed,173413,91797
679,19184,189868,5.46,25,Closed,2021-09-03,Variable,543241,46469
680,26498,456632,3.48,20,Closed,2021-03-07,Fixed,539761,72522
681,19491,438175,4.22,30,Defaulted,2019-04-06,Variable,195031,76422
682,36684,104649,6.18,20,Closed,2022-12-13,Variable,487642,74441
683,29844,436492,4.69,20,Defaulted,2024-10-11,Variable,727673,69102
684,40777,266893,5.63,15,Closed,2020-02-14,Fixed,144536,89558
685,6144,,6.06,15,Active,2019-10-22,Fixed,596012,52735
686,8892,174620,3.9,30,Defaulted,2024-05-11,Fixed,204572,21209
687,23797,361288,4.14,25,Closed,2021-07-21,Variable,799413,30125
688,34660,67122,4.33,25,Closed,2023-08-22,Variable,364027,98223
689,6310,310115,9.02,15,Closed,2022-03-24,Fixed,662665,44590
690,18406,139533,3.21,20,Closed,2020-12-07,Variable,563800,47561
691,20463,293333,8.74,15,Closed,2020-11-13,Fixed,572010,18704
692,3610,321585,10.14,30,Active,2023-05-12,Fixed,619609,92137
693,9898,421102,3.61,15,Closed,2020-11-29,Fixed,235833,78909
694,32575,414962,7.06,25,Closed,2022-12-11,Variable,612436,72644
695,33074,467055,5.94,20,Closed,2019-06-02,Variable,214081,21713
696,28994,466619,10.08,25,Active,2025-02-14,Variable,451673,31015
697,9148,403563,2.92,25,Closed,2020-06-22,Fixed,330222,16091
698,25771,181906,2.96,20,Defaulted,2023-02-18,Variable,269255,36265
699,42441,237468,7.94,15,Closed,2020-08-11,Fixed,461878,13696
700,454,96298,4.81,15,Active,2019-09-22,Fixed,169627,71620
701,28314,137409,3.45,20,Defaulted,2023-11-29,Fixed,433641,60257
